ts,open,high,low,close,volume,instrument,asset_type
2025-03-13 20:33:53.152835,79.02738515956922,81.20778383133177,77.12403405114851,79.27576902462542,1328114,AAPL,us_stock
2025-03-14 00:33:53.152835,80.50902561619135,81.17893653293287,79.2071758071845,80.43127172059363,515711,AAPL,us_stock
2025-03-14 04:33:53.152835,80.86081989665841,81.36987425997899,80.26291804455532,80.4993079898159,951713,AAPL,us_stock
2025-03-14 08:33:53.152835,79.72575364467794,81.74310880396504,78.5469391789315,80.41183919789128,1295647,AAPL,us_stock
2025-03-14 12:33:53.152835,82.78147330862932,84.16040077942645,82.08788927709635,83.3112502602565,1003321,AAPL,us_stock
2025-03-14 16:33:53.152835,85.0766957892924,85.76826817846016,84.43404716397083,84.80130272311324,1021672,AAPL,us_stock
2025-03-14 20:33:53.152835,82.39544676714695,83.59325579708114,80.58185823978492,81.99276681839359,583433,AAPL,us_stock
2025-03-15 00:33:53.152835,83.39290303701188,84.14224009334082,81.58095242628528,83.30666883364661,670305,AAPL,us_stock
2025-03-15 04:33:53.152835,80.83344852881655,82.9149265071572,79.58198673231472,81.56820660231716,965199,AAPL,us_stock
2025-03-15 08:33:53.152835,79.67872495295717,80.30976157539887,78.06879971709829,80.04042947251352,817932,AAPL,us_stock
2025-03-15 12:33:53.152835,83.25459475543241,84.03373879070685,81.31513524923618,83.9253942011497,2064172,AAPL,us_stock
2025-03-15 16:33:53.152835,80.13531009253961,80.80319522754279,78.97180241766024,80.56947838853307,619532,AAPL,us_stock
2025-03-15 20:33:53.152835,82.18951664948443,83.58038421280499,80.01001680072378,82.02179308739395,802769,AAPL,us_stock
2025-03-16 00:33:53.152835,81.44292933444963,83.26615550739757,79.72183235775577,81.58777044086297,613320,AAPL,us_stock
2025-03-16 04:33:53.152835,78.6682196212551,79.99830543386486,77.97912090721563,78.03619326261088,2558256,AAPL,us_stock
2025-03-16 08:33:53.152835,81.19952441966333,82.26778053193728,79.13596456678204,80.42693037094043,1435124,AAPL,us_stock
2025-03-16 12:33:53.152835,76.47462162886465,77.90866376817182,75.34777507167851,76.96039499020456,880944,AAPL,us_stock
2025-03-16 16:33:53.152835,77.29185130086233,79.03835278856002,75.96647755593911,77.34973206071646,809625,AAPL,us_stock
2025-03-16 20:33:53.152835,79.01641710657627,80.39471520265649,76.76158119722557,78.47224474038914,937912,AAPL,us_stock
2025-03-17 00:33:53.152835,80.15759497202093,80.24085867751812,79.39357054615604,79.88925823428562,1625580,AAPL,us_stock
2025-03-17 04:33:53.152835,80.80797192131038,82.82009270148976,80.00884398771777,80.88077487787191,800452,AAPL,us_stock
2025-03-17 08:33:53.152835,80.62755198506694,81.76847212439668,78.60602908260026,80.23381260708315,926922,AAPL,us_stock
2025-03-17 12:33:53.152835,77.63380900360441,79.43283202205569,75.81351684959293,77.54926076449527,1601348,AAPL,us_stock
2025-03-17 16:33:53.152835,75.95943831329821,75.96511637418412,74.68706935235062,75.81327643114537,943969,AAPL,us_stock
2025-03-17 20:33:53.152835,75.35020568438773,77.22544902617112,74.50553107681671,75.9904349753403,1292708,AAPL,us_stock
2025-03-18 00:33:53.152835,76.15745108930587,77.92538056886337,75.60693487771636,75.8038133881132,607623,AAPL,us_stock
2025-03-18 04:33:53.152835,77.31817592859878,77.78072390092608,74.96944167538078,76.73597439029551,1674652,AAPL,us_stock
2025-03-18 08:33:53.152835,79.29278945860068,80.0919585607176,78.23966257669935,79.32092639161269,1309923,AAPL,us_stock
2025-03-18 12:33:53.152835,79.1983788678123,80.35396002327289,76.65376576014214,78.51664834315514,1244305,AAPL,us_stock
2025-03-18 16:33:53.152835,78.0441387339329,78.95604934328414,77.8265847945099,78.79794314150917,361886,AAPL,us_stock
2025-03-18 20:33:53.152835,75.95406276033827,76.47687343979717,74.32839103720674,75.96530386296001,700009,AAPL,us_stock
2025-03-19 00:33:53.152835,77.39968258307343,78.0460378986587,76.94708866773014,77.64259950584791,1845001,AAPL,us_stock
2025-03-19 04:33:53.152835,81.07550114819458,81.23664885932534,80.24658772979033,81.14083000989734,278561,AAPL,us_stock
2025-03-19 08:33:53.152835,83.61010781909414,85.29931632566262,83.09080683180787,83.85394595823267,895111,AAPL,us_stock
2025-03-19 12:33:53.152835,83.37515418933577,85.8953970543015,81.31895133913704,83.9220480341155,408743,AAPL,us_stock
2025-03-19 16:33:53.152835,89.41993695792496,91.26663685856894,86.5389490316611,88.69626364513681,712437,AAPL,us_stock
2025-03-19 20:33:53.152835,89.50583621200772,91.4794944025438,88.7454463956077,89.93048136183437,3980798,AAPL,us_stock
2025-03-20 00:33:53.152835,85.98088529299143,86.4169916655132,84.22562251187618,86.24251587086569,655280,AAPL,us_stock
2025-03-20 04:33:53.152835,86.99541746004472,88.21533925629137,86.62311791736478,86.90294149017664,2212154,AAPL,us_stock
2025-03-20 08:33:53.152835,88.85904164126976,89.6956631490142,88.19838767962366,89.43818649769386,1780570,AAPL,us_stock
2025-03-20 12:33:53.152835,90.07267732771133,92.45856742782834,89.33642469799072,90.97257738680436,926749,AAPL,us_stock
2025-03-20 16:33:53.152835,92.77238385180773,94.76764516378317,91.1045597664804,92.07852677775037,1515081,AAPL,us_stock
2025-03-20 20:33:53.152835,89.74925523406407,91.01795578083214,88.39985826104505,90.48287823289671,1227100,AAPL,us_stock
2025-03-21 00:33:53.152835,93.60410884826352,94.03989423151747,93.22990861505262,93.64729485416714,654082,AAPL,us_stock
2025-03-21 04:33:53.152835,89.30312318968645,90.32084017995363,87.52057614614148,89.62993156787726,747081,AAPL,us_stock
2025-03-21 08:33:53.152835,91.43814129753834,92.4523665738702,89.41024445346387,90.97162068854786,1225592,AAPL,us_stock
2025-03-21 12:33:53.152835,87.79503503480554,88.3015221904774,85.99009556871529,88.17055029231426,1305733,AAPL,us_stock
2025-03-21 16:33:53.152835,84.26389750189352,84.6616375321694,83.49435077589783,83.92276811047154,1032524,AAPL,us_stock
2025-03-21 20:33:53.152835,79.52231327373252,81.89157533256073,79.37670014047531,80.1568566047391,1774000,AAPL,us_stock
2025-03-22 00:33:53.152835,77.51832701999597,79.19729654200184,76.36589607954605,77.36202666916309,2177902,AAPL,us_stock
2025-03-22 04:33:53.152835,75.14405912816795,75.85248488121361,74.92897916209816,75.41579454061534,1874190,AAPL,us_stock
2025-03-22 08:33:53.152835,75.3542456797307,77.26409882267183,74.26649837391466,75.75128705549726,640602,AAPL,us_stock
2025-03-22 12:33:53.152835,76.46023931725642,77.80860134151368,75.9889165728758,76.41034924485072,673774,AAPL,us_stock
2025-03-22 16:33:53.152835,80.53950073524098,81.45788016027633,79.79492220451921,80.14457429967244,749846,AAPL,us_stock
2025-03-22 20:33:53.152835,81.44874372908004,82.34800725809431,79.21847119680864,81.14420017065784,675296,AAPL,us_stock
2025-03-23 00:33:53.152835,80.79948977872625,82.40339232071346,78.30899028378013,80.22968716409541,1753981,AAPL,us_stock
2025-03-23 04:33:53.152835,78.63038242208825,80.0305874190234,77.6196121287226,78.1753693234304,1079482,AAPL,us_stock
2025-03-23 08:33:53.152835,80.24072534462319,81.27991085592099,79.56046292514758,80.97053267530403,1625413,AAPL,us_stock
2025-03-23 12:33:53.152835,78.15563023619906,78.5052715590103,77.79678291849199,78.27115122516972,2528494,AAPL,us_stock
2025-03-23 16:33:53.152835,77.80759798618338,79.4848946652392,75.49632738522563,77.15837989953707,3309720,AAPL,us_stock
2025-03-23 20:33:53.152835,77.07940120309068,78.09512831874812,76.11850352029035,76.53942849997642,1874981,AAPL,us_stock
2025-03-24 00:33:53.152835,76.6529525137622,76.92427936458036,76.15646786196925,76.22493726870952,762905,AAPL,us_stock
2025-03-24 04:33:53.152835,78.83623370216931,79.18941177056124,78.44532264680662,79.08544158305779,668441,AAPL,us_stock
2025-03-24 08:33:53.152835,80.99165458791641,82.77332480387393,79.14596730690265,80.73078903076576,1056592,AAPL,us_stock
2025-03-24 12:33:53.152835,76.56804613654508,78.92878715557514,75.52481902985055,77.28745941871999,1671112,AAPL,us_stock
2025-03-24 16:33:53.152835,77.45460019055596,79.16264552944374,76.42032047988728,77.32392323025296,1391436,AAPL,us_stock
2025-03-24 20:33:53.152835,80.73198328564511,81.38001607788539,79.53804968529653,80.32432825173186,1672506,AAPL,us_stock
2025-03-25 00:33:53.152835,77.71001033675724,80.00579196300572,76.667667627895,78.45089015662236,1083360,AAPL,us_stock
2025-03-25 04:33:53.152835,75.98486360609077,77.10267338963756,74.13477871754776,75.66407691631925,459424,AAPL,us_stock
2025-03-25 08:33:53.152835,75.89616305011084,77.30613127445146,74.22011366626182,75.25724790798033,593619,AAPL,us_stock
2025-03-25 12:33:53.152835,72.71926900076664,74.33471217662249,70.59131959654317,72.25535499947429,867208,AAPL,us_stock
2025-03-25 16:33:53.152835,73.54629033471905,74.86614339453688,72.0946407932888,74.05792733126019,438359,AAPL,us_stock
2025-03-25 20:33:53.152835,70.28099274672743,71.58892431928098,68.90302722098191,70.75515117069895,939602,AAPL,us_stock
2025-03-26 00:33:53.152835,69.28225629439193,70.95354404873267,67.80788686422736,69.30341403654549,642904,AAPL,us_stock
2025-03-26 04:33:53.152835,67.04577609312055,68.26100388366152,66.21557311777809,67.10411013055784,530852,AAPL,us_stock
2025-03-26 08:33:53.152835,65.72440163205682,66.87393884647274,64.2814405619464,65.1031001507598,842035,AAPL,us_stock
2025-03-26 12:33:53.152835,66.92556127674843,68.14282180940356,65.81898828906395,66.45053030815097,862181,AAPL,us_stock
2025-03-26 16:33:53.152835,66.99497425524766,68.13116984952511,65.43539556290055,66.35984856523002,1120903,AAPL,us_stock
2025-03-26 20:33:53.152835,65.25355479081284,66.27593606728246,64.06023983416836,64.80738024461924,1548605,AAPL,us_stock
2025-03-27 00:33:53.152835,65.35955451548472,65.64871388055762,65.34371558743072,65.38318922017852,959709,AAPL,us_stock
2025-03-27 04:33:53.152835,67.32557689148034,68.93546932344661,67.18510801354127,67.2154546537111,1073930,AAPL,us_stock
2025-03-27 08:33:53.152835,67.49576835274365,68.60782983639925,65.73157965902868,67.06204090414609,953581,AAPL,us_stock
2025-03-27 12:33:53.152835,68.0326830710134,69.70392658600304,67.71614299980881,68.13709141605558,635686,AAPL,us_stock
2025-03-27 16:33:53.152835,65.65876256084115,66.31502276387069,64.76506363340076,65.05786645570092,495922,AAPL,us_stock
2025-03-27 20:33:53.152835,67.5704060244709,67.65498459215148,66.87131556853379,67.05391164912899,1153781,AAPL,us_stock
2025-03-28 00:33:53.152835,67.34466582908097,67.78645972201933,66.36023645776804,67.41391293867444,619472,AAPL,us_stock
2025-03-28 04:33:53.152835,68.92851977977439,69.5009961294041,67.43076904819155,68.51801523292279,712910,AAPL,us_stock
2025-03-28 08:33:53.152835,69.56434003398797,71.15560771693167,69.49801583637522,69.86011220980473,232340,AAPL,us_stock
2025-03-28 12:33:53.152835,68.08362317606274,69.52088976611518,67.58194808022746,67.77124736582668,1365408,AAPL,us_stock
2025-03-28 16:33:53.152835,66.3522599056531,67.92553293774719,64.83340943312315,66.29246645985796,1044120,AAPL,us_stock
2025-03-28 20:33:53.152835,69.52143405303445,71.07745224510009,67.64275016340181,69.05760969610415,2058918,AAPL,us_stock
2025-03-29 00:33:53.152835,73.33183181336133,74.24726664594462,72.83428962727547,73.75886134342478,1083674,AAPL,us_stock
2025-03-29 04:33:53.152835,74.14384639290246,75.10401400693209,73.5309818752679,73.98817311745663,2258513,AAPL,us_stock
2025-03-29 08:33:53.152835,74.77405207191552,74.94245913763828,74.04432759251208,74.32794172972687,622420,AAPL,us_stock
2025-03-29 12:33:53.152835,75.82277852498571,76.86727879767383,74.7838965936577,75.07453386287662,1064874,AAPL,us_stock
2025-03-29 16:33:53.152835,74.77389262284375,76.22747661350274,73.82350172340719,75.40907407566509,845235,AAPL,us_stock
2025-03-29 20:33:53.152835,74.49281692950389,74.9243496008139,73.46663492770254,74.83950490208309,1049252,AAPL,us_stock
2025-03-30 00:33:53.152835,73.43539823811224,75.83009882524505,73.35207891368796,73.98283526814976,700676,AAPL,us_stock
2025-03-30 04:33:53.152835,72.77885386652927,73.39010368178303,71.26038337077128,73.00273175175072,658159,AAPL,us_stock
2025-03-30 08:33:53.152835,72.74416319998862,73.04719000715502,70.58398112006908,72.18714335585577,502175,AAPL,us_stock
2025-03-30 12:33:53.152835,72.83558544314232,73.94914410763963,72.53721688653047,73.55982372126438,3278322,AAPL,us_stock
2025-03-30 16:33:53.152835,74.50087729523742,76.08448018760619,73.9337378975168,74.53766647564633,973665,AAPL,us_stock
2025-03-30 20:33:53.152835,70.83392426293868,72.07436310454997,70.26465361518791,71.03686059949956,654515,AAPL,us_stock
2025-03-31 00:33:53.152835,69.54961702283109,70.63379377138915,68.12015444873089,69.67422390474769,530103,AAPL,us_stock
2025-03-31 04:33:53.152835,75.27049029919435,75.41286767421084,74.68559502193864,75.2013518598136,1311675,AAPL,us_stock
2025-03-31 08:33:53.152835,75.01144218482352,75.7424388901177,73.18902595077543,75.3612808157553,849497,AAPL,us_stock
2025-03-31 12:33:53.152835,74.96854024674882,75.35030125489949,73.9364084040186,74.9703302079476,915259,AAPL,us_stock
2025-03-31 16:33:53.152835,75.13713632409268,75.7074119889959,73.72036671458042,75.69796547048895,828900,AAPL,us_stock
2025-03-31 20:33:53.152835,76.85370628525646,77.19641439449711,76.00457528318081,76.95254937114393,401136,AAPL,us_stock
2025-04-01 00:33:53.152835,78.63075524959706,79.01825226145783,77.04462399197648,78.16794857807548,1021516,AAPL,us_stock
2025-04-01 04:33:53.152835,76.84501205918872,78.63150654820423,76.73323048240009,77.11359729493383,675724,AAPL,us_stock
2025-04-01 08:33:53.152835,79.25586128128505,81.42648026105759,78.68143880531056,79.59015439375649,1116041,AAPL,us_stock
2025-04-01 12:33:53.152835,78.99894590887808,80.4767543393158,77.60928287835931,78.96796547259032,572890,AAPL,us_stock
2025-04-01 16:33:53.152835,77.42748905587425,79.02367570106526,76.1371281585133,77.95239500610366,1223072,AAPL,us_stock
2025-04-01 20:33:53.152835,74.83253349640273,75.61631042246755,72.7266041932182,74.28696697665345,2229085,AAPL,us_stock
2025-04-02 00:33:53.152835,77.77850280295529,78.98816270403624,76.1017023015819,77.31963819247729,399910,AAPL,us_stock
2025-04-02 04:33:53.152835,82.53833706491703,84.72088360939024,81.09854466211239,82.75016676222482,1194917,AAPL,us_stock
2025-04-02 08:33:53.152835,81.00336998544171,83.6171938444778,80.34892360056553,81.62805177954719,340866,AAPL,us_stock
2025-04-02 12:33:53.152835,82.92142516216312,82.94164670257784,81.14880869965897,82.64682258021666,960631,AAPL,us_stock
2025-04-02 16:33:53.152835,87.17398779826503,89.28416527512758,84.87583806713819,86.78010420754265,1367868,AAPL,us_stock
2025-04-02 20:33:53.152835,87.48068408941941,88.69623539587474,87.25616455330542,88.06100803123478,1292889,AAPL,us_stock
2025-04-03 00:33:53.152835,88.89456833498414,90.57985341215307,86.75259963589164,89.03843986946637,445633,AAPL,us_stock
2025-04-03 04:33:53.152835,90.86969817180646,92.04356019174342,88.62980139133373,90.10704339513183,677894,AAPL,us_stock
2025-04-03 08:33:53.152835,91.41193356249204,92.2946063682447,89.79960696972553,90.82606299077075,1456343,AAPL,us_stock
2025-04-03 12:33:53.152835,91.51631050578187,91.66488223977913,90.2714197370338,90.9796161386854,1271137,AAPL,us_stock
2025-04-03 16:33:53.152835,88.90887168672081,90.74095318121101,87.44775993248682,89.61898386500857,839655,AAPL,us_stock
2025-04-03 20:33:53.152835,83.62363034749772,86.11277348897487,83.27441985097902,84.34599135971756,1071183,AAPL,us_stock
2025-04-04 00:33:53.152835,84.27663823765164,86.96364687351117,82.41502950056874,85.03790080717721,710046,AAPL,us_stock
2025-04-04 04:33:53.152835,81.40460157312535,83.95752430332813,80.08339284490211,82.17372411148492,528927,AAPL,us_stock
2025-04-04 08:33:53.152835,83.33680521530059,83.61403463195144,82.51955782987247,83.34640131929724,1325870,AAPL,us_stock
2025-04-04 12:33:53.152835,81.22303330998248,82.87039682854392,80.79165159774868,81.15234662373882,1830126,AAPL,us_stock
2025-04-04 16:33:53.152835,78.19222852288799,80.03648315526989,77.7133238910608,78.25912024834,2405545,AAPL,us_stock
2025-04-04 20:33:53.152835,78.83438052404598,79.2784734649942,77.02367370419505,79.08623750347334,1847492,AAPL,us_stock
2025-04-05 00:33:53.152835,79.5377693337036,79.847220756343,77.6078544940374,79.64136091015298,981546,AAPL,us_stock
2025-04-05 04:33:53.152835,79.4627772333496,80.22317197059252,78.11411402541154,80.03461916613217,593347,AAPL,us_stock
2025-04-05 08:33:53.152835,78.09441961751534,78.26875578455933,77.58753979279895,77.72516621309411,392154,AAPL,us_stock
2025-04-05 12:33:53.152835,77.98724962590609,79.41033053743725,76.26978754070764,77.45090097672879,1483423,AAPL,us_stock
2025-04-05 16:33:53.152835,75.00212766442498,76.55831112749948,72.89882799294533,74.70798618438337,1505736,AAPL,us_stock
2025-04-05 20:33:53.152835,72.74097733063259,73.54765975767648,72.18929914309993,72.94502072912937,2398752,AAPL,us_stock
2025-04-06 00:33:53.152835,71.47933245014403,71.60346454232314,69.63580973987767,71.04062670990781,1973934,AAPL,us_stock
2025-04-06 04:33:53.152835,69.82137566300119,70.74860905440997,68.43753229278947,70.33841331437252,1227445,AAPL,us_stock
2025-04-06 08:33:53.152835,69.14294521927025,69.15769603376378,68.89920729993136,68.93175585085935,464896,AAPL,us_stock
2025-04-06 12:33:53.152835,70.26156043199526,71.54989224663862,69.59095176456177,69.74464742536583,3809797,AAPL,us_stock
2025-04-06 16:33:53.152835,70.76937678892997,71.5893531826952,68.76092139903301,70.47508605673585,1627837,AAPL,us_stock
2025-04-06 20:33:53.152835,69.7661405737335,70.19779428573102,68.41994932495646,69.7780262367414,1723813,AAPL,us_stock
2025-04-07 00:33:53.152835,70.40333432556714,71.14734415223748,70.32192517901056,70.33217072999176,1498159,AAPL,us_stock
2025-04-07 04:33:53.152835,71.5333101459669,72.04898316178146,71.12371463488266,71.36776378939756,1295859,AAPL,us_stock
2025-04-07 08:33:53.152835,74.09344476695483,74.85224441078915,72.20156738790355,73.4660604880557,744830,AAPL,us_stock
2025-04-07 12:33:53.152835,75.24080103694651,76.00356160795755,73.24847194619907,74.77019035840858,2156322,AAPL,us_stock
2025-04-07 16:33:53.152835,78.9410063428518,79.65567060203442,77.03677906692616,78.66016819280841,921197,AAPL,us_stock
2025-04-07 20:33:53.152835,78.18706353571191,78.73474077022901,77.47855390366217,77.48114401112097,560058,AAPL,us_stock
2025-04-08 00:33:53.152835,78.13410443757142,79.75214464915247,76.80781020938643,77.88402518394092,646111,AAPL,us_stock
2025-04-08 04:33:53.152835,76.9445550684446,77.36845836980724,75.02268193746116,76.21357468311734,1213325,AAPL,us_stock
2025-04-08 08:33:53.152835,75.00491592828318,75.42761134592138,74.2501644359715,74.83095937884589,1334371,AAPL,us_stock
2025-04-08 12:33:53.152835,73.42905602807626,74.31048973818297,71.76501847988389,73.99527907052824,614190,AAPL,us_stock
2025-04-08 16:33:53.152835,76.9398281076734,77.4976907390044,75.84495822327803,76.50814964586682,544712,AAPL,us_stock
2025-04-08 20:33:53.152835,79.67455880547462,81.55196514129717,78.65890716206202,79.34208473239683,1571400,AAPL,us_stock
2025-04-09 00:33:53.152835,80.97669571906358,83.0014036890528,80.61443055939476,81.50961115615621,1316240,AAPL,us_stock
2025-04-09 04:33:53.152835,84.44113567709587,86.00914645712898,83.53984016404783,84.49683818001412,1263871,AAPL,us_stock
2025-04-09 08:33:53.152835,82.94788399806468,84.15028873196808,81.67230719456447,82.87552192554494,2085135,AAPL,us_stock
2025-04-09 12:33:53.152835,83.84526779114718,85.03340791520267,82.31473414969844,83.97035398734381,1490923,AAPL,us_stock
2025-04-09 16:33:53.152835,83.79700802217977,84.13566776251174,81.87172005773813,83.47006829352996,1249451,AAPL,us_stock
2025-04-09 20:33:53.152835,83.30128987646967,84.21475879810593,81.27448037586572,83.85730292194572,2722958,AAPL,us_stock
2025-04-10 00:33:53.152835,84.6572792282666,85.13654534620437,83.74096197742395,84.43656527890597,2551219,AAPL,us_stock
2025-04-10 04:33:53.152835,85.03057284777822,86.1080701921477,84.51542089853623,85.06934218623364,1047703,AAPL,us_stock
2025-04-10 08:33:53.152835,85.03703596869286,85.47254144474368,83.69206357006063,84.72695619804519,1949017,AAPL,us_stock
2025-04-10 12:33:53.152835,85.17052954335362,86.51974039976422,83.0341710403374,84.5712923351513,1123316,AAPL,us_stock
2025-04-10 16:33:53.152835,84.51671022810262,85.42212721131885,83.38997853622911,84.9686924350677,1700584,AAPL,us_stock
2025-04-10 20:33:53.152835,84.39478178650141,85.36655301673035,83.66592814758775,84.62921616710753,799266,AAPL,us_stock
2025-04-11 00:33:53.152835,86.67823506692878,88.01066698306099,84.38293454836702,86.29235037542193,835621,AAPL,us_stock
2025-04-11 04:33:53.152835,84.05445457924542,86.36372468066914,82.60926005000861,84.88982669905937,829548,AAPL,us_stock
2025-04-11 08:33:53.152835,85.20017378010184,86.94732778291124,83.77346243034287,85.25476147358582,1437638,AAPL,us_stock
2025-04-11 12:33:53.152835,86.73733740987089,86.85387737185174,84.95125149344102,86.08015021371247,1100672,AAPL,us_stock
2025-04-11 16:33:53.152835,88.94145027770932,89.82544460254208,87.26450551160397,89.45292885291533,725502,AAPL,us_stock
2025-04-11 20:33:53.152835,87.6447822261543,90.20699779785527,85.68919617801399,88.42869361519415,510083,AAPL,us_stock
2025-04-12 00:33:53.152835,88.32032543275277,90.41629571690444,86.67963510331036,88.27556770128848,978193,AAPL,us_stock
2025-04-12 04:33:53.152835,87.03614084938802,87.90705422985832,85.7416879336445,86.9179241910332,1775597,AAPL,us_stock
2025-04-12 08:33:53.152835,88.6111266231165,89.84928179915086,87.5685729212033,88.31695986830104,584932,AAPL,us_stock
2024-05-14 04:33:53.164623,129.76690559211053,130.97247500349602,127.48407786853701,130.3363501599364,1096723,GOOGL,us_stock
2024-05-14 08:33:53.164623,132.05428307294238,134.66856872142912,129.7551607162491,132.12809006175914,2096017,GOOGL,us_stock
2024-05-14 12:33:53.164623,134.76952470052828,136.40903263781803,133.88842933554398,134.34671239590898,1752102,GOOGL,us_stock
2024-05-14 16:33:53.164623,131.83386797580192,134.5911468271244,131.13590154868552,132.52453732508008,807189,GOOGL,us_stock
2024-05-14 20:33:53.164623,133.7046913685639,137.57338868662694,131.34345973121944,133.09574290982547,1184632,GOOGL,us_stock
2024-05-15 00:33:53.164623,136.6957058911367,140.41914085476782,133.92866806326404,135.7804069518402,611513,GOOGL,us_stock
2024-05-15 04:33:53.164623,139.14712640080245,140.3564230498776,137.6629172798359,138.29856466438795,369193,GOOGL,us_stock
2024-05-15 08:33:53.164623,139.57231759876493,142.20060514404207,138.0499368653289,140.39946504710932,327800,GOOGL,us_stock
2024-05-15 12:33:53.164623,142.7929056665655,146.00307913908853,139.77263587225704,143.1758540591356,503637,GOOGL,us_stock
2024-05-15 16:33:53.164623,147.19123097456844,151.45040169572806,144.55137851280188,146.90874134346225,872466,GOOGL,us_stock
2024-05-15 20:33:53.164623,141.9407310229273,143.3112450874156,137.90558907588573,140.84245410362442,917723,GOOGL,us_stock
2024-05-16 00:33:53.164623,137.38524204916598,137.4340099256095,136.55734243044176,136.71758807175323,1130646,GOOGL,us_stock
2024-05-16 04:33:53.164623,141.02846501078716,143.66954933444742,139.67818485759426,140.17227042724198,637110,GOOGL,us_stock
2024-05-16 08:33:53.164623,134.41121572779198,136.189320363725,133.73420073865265,134.41486947703632,847236,GOOGL,us_stock
2024-05-16 12:33:53.164623,136.22481745065502,136.7391278752013,133.02364611042108,135.12553987078246,481306,GOOGL,us_stock
2024-05-16 16:33:53.164623,133.53068988979675,135.91649530421844,129.87703902776036,132.23768796716067,1190476,GOOGL,us_stock
2024-05-16 20:33:53.164623,130.04172911638238,133.21560330726393,128.3094893398876,129.04994212263088,1247841,GOOGL,us_stock
2024-05-17 00:33:53.164623,133.09482365290347,135.78739561460338,129.57343495701548,133.36652824459975,870256,GOOGL,us_stock
2024-05-17 04:33:53.164623,131.50024756669896,132.87834774396077,129.22785336831953,131.86107451477764,671839,GOOGL,us_stock
2024-05-17 08:33:53.164623,135.25634577778885,138.5904152341264,131.7704515178679,134.2163119851874,677300,GOOGL,us_stock
2024-05-17 12:33:53.164623,133.3217742484702,135.93298037137836,130.9899553403758,133.7307742774455,1185972,GOOGL,us_stock
2024-05-17 16:33:53.164623,133.48144165665693,137.7363084164547,130.17030825923388,134.12742817106562,770060,GOOGL,us_stock
2024-05-17 20:33:53.164623,134.99727167800566,135.711808424167,132.32103801756247,134.47271740399634,368805,GOOGL,us_stock
2024-05-18 00:33:53.164623,128.92945166131602,129.7969906690398,125.02784165484094,128.55172809198248,722575,GOOGL,us_stock
2024-05-18 04:33:53.164623,140.70542389644106,141.85840382905226,137.76471291479626,139.82834940602754,1000814,GOOGL,us_stock
2024-05-18 08:33:53.164623,136.05763696476097,140.2746397821386,132.08509537430405,136.68366814720468,612354,GOOGL,us_stock
2024-05-18 12:33:53.164623,138.94944774705152,140.6517089709832,135.43878533514834,138.75973667878674,2646648,GOOGL,us_stock
2024-05-18 16:33:53.164623,141.12009458043875,143.82609601297975,138.90588709755724,142.18702947267602,494746,GOOGL,us_stock
2024-05-18 20:33:53.164623,144.40995467313664,148.2803824199808,141.8131575293628,144.4580521250139,1071706,GOOGL,us_stock
2024-05-19 00:33:53.164623,149.1215870222133,150.12470635012875,147.49297118548,149.62410093262372,975114,GOOGL,us_stock
2024-05-19 04:33:53.164623,156.37899173622907,156.44800910020888,154.45210412254613,155.75782336925386,1218391,GOOGL,us_stock
2024-05-19 08:33:53.164623,143.0924336300259,148.52414996255172,139.70245064689405,144.46196602460088,1289004,GOOGL,us_stock
2024-05-19 12:33:53.164623,152.406488135293,155.0141423810785,149.0471722195591,153.45060054275092,2041378,GOOGL,us_stock
2024-05-19 16:33:53.164623,153.93126059929008,154.46734624681665,148.26244252342565,152.76966886594653,426543,GOOGL,us_stock
2024-05-19 20:33:53.164623,155.21275205516088,160.00024348367575,154.11388856975813,156.31247666718488,1311596,GOOGL,us_stock
2024-05-20 00:33:53.164623,161.48153979510457,162.32705409404562,160.35286563007188,161.1057518394158,2224675,GOOGL,us_stock
2024-05-20 04:33:53.164623,161.80352320179227,162.54929164223574,158.4090915882943,160.2540640596601,744258,GOOGL,us_stock
2024-05-20 08:33:53.164623,153.85329913056532,156.52951701559937,151.64792912090059,155.10543347386132,623329,GOOGL,us_stock
2024-05-20 12:33:53.164623,156.959129537406,161.2259016077488,153.53543953496,155.93855293545138,2230693,GOOGL,us_stock
2024-05-20 16:33:53.164623,153.03223275846992,156.88525960976423,151.55727822797488,151.98881999618723,1290024,GOOGL,us_stock
2024-05-20 20:33:53.164623,146.94896190880712,149.98296687385547,141.75699347745555,146.00521381719966,1135031,GOOGL,us_stock
2024-05-21 00:33:53.164623,142.60873825606933,146.27505040274406,140.607497105017,143.14208572494735,1410108,GOOGL,us_stock
2024-05-21 04:33:53.164623,147.71197452003014,150.61190724570528,145.19237397120577,146.36484372510455,696183,GOOGL,us_stock
2024-05-21 08:33:53.164623,145.27201575976824,148.41488795339777,143.35269537653022,145.70576137609442,1376608,GOOGL,us_stock
2024-05-21 12:33:53.164623,146.30005599429597,149.40211714646367,145.57656099912404,147.03699212398536,3542344,GOOGL,us_stock
2024-05-21 16:33:53.164623,152.86698520142556,154.28053579661486,149.76107139581174,152.02994572229505,1105933,GOOGL,us_stock
2024-05-21 20:33:53.164623,145.45105413783853,146.41222290636682,142.95134227187438,146.3701451760793,836610,GOOGL,us_stock
2024-05-22 00:33:53.164623,141.60021233220044,145.44878813579095,140.46953517203056,142.83357889152583,1272228,GOOGL,us_stock
